route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
561-331,230501-MULTI-Weekday-05,23006437-230501-MULTI-Weekday-05,"561 ZUM QUEEN WEST EB",0,1005759,5610001,1,1
4-331,230501-MULTI-Weekday-05,23006438-230501-MULTI-Weekday-05,"4 CHINGUACOUSY NORTH",0,1005678,40072,1,1
1-331,230501-MULTI-Weekday-05,23006443-230501-MULTI-Weekday-05,"1A QUEEN EAST",0,1005679,10199,1,1
1-331,230501-MULTI-Weekday-05,23006444-230501-MULTI-Weekday-05,"1A QUEEN EAST",0,1005808,10199,1,1
1-331,230501-MULTI-Weekday-05,23006445-230501-MULTI-Weekday-05,"1A QUEEN WEST",1,1005809,10232,1,1
1-331,230501-MULTI-Weekday-05,23006446-230501-MULTI-Weekday-05,"1A QUEEN EAST",0,1005807,10199,1,1
1-331,230501-MULTI-Weekday-05,23006447-230501-MULTI-Weekday-05,"1A QUEEN WEST",1,1005805,10232,1,1
1-331,230501-MULTI-Weekday-05,23006448-230501-MULTI-Weekday-05,"1A QUEEN EAST",0,1005805,10199,1,1
1-331,230501-MULTI-Weekday-05,23006449-230501-MULTI-Weekday-05,"1 QUEEN EAST",0,1005802,10221,1,1
1-331,230501-MULTI-Weekday-05,23006450-230501-MULTI-Weekday-05,"1 QUEEN EAST",0,1005801,10221,1,1
1-331,230501-MULTI-Weekday-05,23006451-230501-MULTI-Weekday-05,"1 QUEEN EAST",0,1005803,10228,1,1
1-331,230501-MULTI-Weekday-05,23006452-230501-MULTI-Weekday-05,"1 QUEEN WEST",1,1005800,10235,1,1
1-331,230501-MULTI-Weekday-05,23006453-230501-MULTI-Weekday-05,"1 QUEEN EAST",0,1005800,10228,1,1
1-331,230501-MULTI-Weekday-05,23006454-230501-MULTI-Weekday-05,"1 QUEEN WEST",1,1005799,10234,1,1
1-331,230501-MULTI-Weekday-05,23006455-230501-MULTI-Weekday-05,"1 QUEEN EAST",0,1005799,10221,1,1
1-331,230501-MULTI-Weekday-05,23006456-230501-MULTI-Weekday-05,"1 QUEEN EAST",0,1005798,10228,1,1
1-331,230501-MULTI-Weekday-05,23006457-230501-MULTI-Weekday-05,"1 QUEEN EAST",0,1005798,10222,1,1
1-331,230501-MULTI-Weekday-05,23006458-230501-MULTI-Weekday-05,"1 QUEEN WEST",1,1005798,10234,1,1
1-331,230501-MULTI-Weekday-05,23006459-230501-MULTI-Weekday-05,"1 QUEEN WEST",1,1005797,10234,1,1
1-331,230501-MULTI-Weekday-05,23006460-230501-MULTI-Weekday-05,"1 QUEEN EAST",0,1005797,10221,1,1
104-331,230501-MULTI-Weekday-05,23006461-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005683,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006462-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005684,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006463-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005685,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006464-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005686,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006465-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005683,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006466-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005684,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006467-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005685,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006468-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005686,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006469-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005683,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006470-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005684,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006471-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005685,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006472-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005686,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006473-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005683,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006474-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005684,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006475-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005685,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006476-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005686,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006477-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005683,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006478-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005684,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006479-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005685,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006480-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005686,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006481-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005683,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006482-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005685,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006483-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005686,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006484-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005683,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006485-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS NORTH",0,1005685,1040003,1,1
104-331,230501-MULTI-Weekday-05,23006486-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005680,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006487-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005681,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006488-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005682,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006489-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005680,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006490-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005681,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006491-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005682,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006492-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005680,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006493-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005681,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006494-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005682,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006495-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005680,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006496-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005681,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006497-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005682,1040002,1,1
104-331,230501-MULTI-Weekday-05,23006498-230501-MULTI-Weekday-05,"104 CHINGUACOUSY EXPRESS SOUTH",1,1005680,1040002,1,1
501-331,230501-MULTI-Weekday-05,23006535-230501-MULTI-Weekday-05,"501 ZUM QUEEN EASTBOUND",0,1005920,5010059,1,1
501-331,230501-MULTI-Weekday-05,23006536-230501-MULTI-Weekday-05,"501 ZUM QUEEN EASTBOUND",0,1005915,5010059,1,1
501-331,230501-MULTI-Weekday-05,23006537-230501-MULTI-Weekday-05,"501 ZUM QUEEN EASTBOUND",0,1005925,5010059,1,1
7-331,230501-MULTI-Weekday-05,23006538-230501-MULTI-Weekday-05,"7A KENNEDY SOUTH",1,1005863,70090,1,1
5-331,230501-MULTI-Weekday-05,23006539-230501-MULTI-Weekday-05,"5 BOVAIRD EAST",0,1005687,50050,1,1
5-331,230501-MULTI-Weekday-05,23006540-230501-MULTI-Weekday-05,"5 BOVAIRD WEST",1,1005687,50053,1,1
4-331,230501-MULTI-Weekday-05,23006541-230501-MULTI-Weekday-05,"4 CHINGUACOUSY NORTH",0,1005911,40072,1,1
4-331,230501-MULTI-Weekday-05,23006542-230501-MULTI-Weekday-05,"4 CHINGUACOUSY NORTH",0,1005688,40072,1,1
4-331,230501-MULTI-Weekday-05,23006543-230501-MULTI-Weekday-05,"4 CHINGUACOUSY SOUTH",1,1005536,40089,1,1
4-331,230501-MULTI-Weekday-05,23006544-230501-MULTI-Weekday-05,"4A CHINGUACOUSY NORTH",0,1005689,40086,1,1
7-331,230501-MULTI-Weekday-05,23006545-230501-MULTI-Weekday-05,"7A KENNEDY SOUTH",1,1005866,70090,1,1
7-331,230501-MULTI-Weekday-05,23006546-230501-MULTI-Weekday-05,"7A KENNEDY NORTH",0,1005869,70086,1,1
7-331,230501-MULTI-Weekday-05,23006547-230501-MULTI-Weekday-05,"7A KENNEDY NORTH",0,1005851,70086,1,1
7-331,230501-MULTI-Weekday-05,23006548-230501-MULTI-Weekday-05,"7 KENNEDY NORTH",0,1005857,70087,1,1
7-331,230501-MULTI-Weekday-05,23006549-230501-MULTI-Weekday-05,"7 KENNEDY SB-HTLK",1,1005857,70044,1,1
7-331,230501-MULTI-Weekday-05,23006550-230501-MULTI-Weekday-05,"7A KENNEDY NORTH",0,1005874,70086,1,1
7-331,230501-MULTI-Weekday-05,23006551-230501-MULTI-Weekday-05,"7A KENNEDY NORTH",0,1005866,70086,1,1
9-331,230501-MULTI-Weekday-05,23006552-230501-MULTI-Weekday-05,"9 VODDEN EAST",0,1005690,90031,1,1
9-331,230501-MULTI-Weekday-05,23006553-230501-MULTI-Weekday-05,"9 VODDEN WEST",1,1005691,90030,1,1
32-331,230501-MULTI-Weekday-05,23006554-230501-MULTI-Weekday-05,"32 FATHER TOBIN LOOP",0,1005692,320009,1,1
32-331,230501-MULTI-Weekday-05,23006555-230501-MULTI-Weekday-05,"32 FATHER TOBIN LOOP",0,1005693,320009,1,1
32-331,230501-MULTI-Weekday-05,23006556-230501-MULTI-Weekday-05,"32 FATHER TOBIN LOOP",0,1005694,320009,1,1
57-331,230501-MULTI-Weekday-05,23006557-230501-MULTI-Weekday-05,"57 CHAROLAIS SOUTH",1,1005695,570011,1,1
501-331,230501-MULTI-Weekday-05,23006558-230501-MULTI-Weekday-05,"501 ZUM QUEEN EASTBOUND",0,1005932,5010059,1,1
502-331,230501-MULTI-Weekday-05,23006561-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005703,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006564-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005704,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006565-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005709,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006566-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005708,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006569-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005703,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006570-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005704,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006571-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005708,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006572-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005707,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006573-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005707,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006574-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005706,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006575-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005706,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006576-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005706,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006578-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005709,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006579-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005707,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006580-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005712,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006581-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005712,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006582-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005712,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006583-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005710,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006588-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005703,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006589-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005709,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006590-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005708,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006591-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005706,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006592-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005711,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006593-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005711,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006594-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005712,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006595-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005711,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006596-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005711,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006597-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005704,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006598-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005710,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006599-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005710,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006605-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005708,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006606-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005717,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006607-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005716,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006608-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005716,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006609-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005717,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006610-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005717,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006611-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005716,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006612-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005716,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006613-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005717,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006614-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005717,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006615-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005712,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006616-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005715,5020017,1,1
502-331,230501-MULTI-Weekday-05,23006619-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005709,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006620-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005704,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006621-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005706,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006625-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005714,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006626-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005708,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006627-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005714,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006628-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005717,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006629-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005714,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006630-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005714,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006631-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005713,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006632-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005713,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006633-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005713,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006634-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005713,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006635-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005714,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006636-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005713,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006637-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005704,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006638-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005714,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006639-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005713,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006640-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005713,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006641-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005712,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006642-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005706,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006646-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005714,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006647-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005709,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006648-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005717,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006649-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005705,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006650-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005719,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006651-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005719,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006652-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005719,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006653-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005719,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006654-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005722,5020017,1,1
502-331,230501-MULTI-Weekday-05,23006655-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005722,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006659-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005714,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006660-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005708,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006661-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005709,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006662-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005706,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006663-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005722,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006664-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005722,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006665-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005722,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006666-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005722,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006667-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005705,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006668-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005713,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006669-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005704,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006670-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005718,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006671-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005718,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006672-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005718,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006673-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005718,5020015,1,1
502-331,230501-MULTI-Weekday-05,23006674-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005718,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006675-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005718,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006676-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005718,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006677-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005718,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006678-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005712,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006679-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005700,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006683-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005708,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006684-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005717,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006685-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005701,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006686-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005721,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006687-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005718,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006688-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005712,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006689-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005721,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006690-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005721,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006691-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005721,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006692-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005721,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006693-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005700,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006696-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005720,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006697-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005704,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006698-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005720,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006699-230501-MULTI-Weekday-05,"502 ZUM MAIN SOUTHBOUND",1,1005714,5020016,1,1
502-331,230501-MULTI-Weekday-05,23006700-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005709,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006701-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005706,5020013,1,1
502-331,230501-MULTI-Weekday-05,23006702-230501-MULTI-Weekday-05,"502 ZUM MAIN NORTHBOUND",0,1005720,5020013,1,1
